code	lut_i32	sample14
47403	28602	7151
47404	28604	7151
47405	28605	7151
47406	28607	7152
47407	28608	7152
47408	28610	7153
47409	28611	7153
47410	28613	7153
47411	28615	7154
47412	28616	7154
47413	28618	7155
47414	28619	7155
47415	28621	7155
47416	28623	7156
47417	28624	7156
47418	28626	7157
47419	28627	7157
47420	28629	7157
47421	28630	7158
47422	28632	7158
47423	28634	7159
47424	28635	7159
47425	28637	7159
47426	28638	7160
47427	28640	7160
47428	28642	7161
47429	28643	7161
47430	28645	7161
47431	28646	7162
47432	28648	7162
47433	28649	7162
47434	28651	7163
47435	28653	7163
47436	28654	7164
47437	28656	7164
47438	28657	7164
47439	28659	7165
47440	28661	7165
47441	28662	7166
47442	28664	7166
47443	28665	7166
47444	28667	7167
47445	28668	7167
47446	28670	7168
47447	28672	7168
47448	28673	7168
47449	28675	7169
47450	28676	7169
47451	28678	7170
47452	28680	7170
47453	28681	7170
47454	28683	7171
47455	28684	7171
47456	28686	7172
47457	28687	7172
47458	28689	7172
47459	28691	7173
47460	28692	7173
47461	28694	7174
47462	28695	7174
47463	28697	7174
47464	28699	7175
47465	28700	7175
47466	28702	7176
47467	28703	7176
47468	28705	7176
47469	28706	7177
47470	28708	7177
47471	28710	7178
47472	28711	7178
47473	28713	7178
47474	28714	7179
47475	28716	7179
47476	28718	7180
47477	28719	7180
47478	28721	7180
47479	28722	7181
47480	28724	7181
47481	28725	7181
47482	28727	7182
47483	28729	7182
47484	28730	7183
47485	28732	7183
47486	28733	7183
47487	28735	7184
47488	28737	7184
47489	28738	7185
47490	28740	7185
47491	28741	7185
47492	28743	7186
47493	28744	7186
47494	28746	7187
47495	28748	7187
47496	28749	7187
47497	28751	7188
47498	28752	7188
47499	28754	7189
47500	28756	7189
47501	28757	7189
47502	28759	7190
47503	28760	7190
47504	28762	7191
47505	28763	7191
47506	28765	7191
47507	28767	7192
47508	28768	7192
47509	28770	7193
47510	28771	7193
47511	28773	7193
47512	28775	7194
47513	28776	7194
47514	28778	7195
47515	28779	7195
47516	28781	7195
47517	28782	7196
47518	28784	7196
47519	28786	7197
47520	28787	7197
47521	28789	7197
47522	28790	7198
47523	28792	7198
47524	28794	7199
47525	28795	7199
47526	28797	7199
47527	28798	7200
47528	28800	7200
47529	28801	7200
47530	28803	7201
47531	28805	7201
47532	28806	7202
47533	28808	7202
47534	28809	7202
47535	28811	7203
47536	28813	7203
47537	28814	7204
47538	28816	7204
47539	28817	7204
47540	28819	7205
47541	28820	7205
47542	28822	7206
47543	28824	7206
47544	28825	7206
47545	28827	7207
47546	28828	7207
47547	28830	7208
47548	28832	7208
47549	28833	7208
47550	28835	7209
47551	28836	7209
47552	28838	7210
47553	28839	7210
47554	28841	7210
47555	28843	7211
47556	28844	7211
47557	28846	7212
47558	28847	7212
47559	28849	7212
47560	28851	7213
47561	28852	7213
47562	28854	7214
47563	28855	7214
47564	28857	7214
47565	28858	7215
47566	28860	7215
47567	28862	7216
47568	28863	7216
47569	28865	7216
47570	28866	7217
47571	28868	7217
47572	28870	7218
47573	28871	7218
47574	28873	7218
47575	28874	7219
47576	28876	7219
47577	28878	7220
47578	28879	7220
47579	28881	7220
47580	28882	7221
47581	28884	7221
47582	28885	7221
47583	28887	7222
47584	28889	7222
47585	28890	7223
47586	28892	7223
47587	28893	7223
47588	28895	7224
47589	28897	7224
47590	28898	7225
47591	28900	7225
47592	28901	7225
47593	28903	7226
47594	28905	7226
47595	28906	7227
47596	28908	7227
47597	28909	7227
47598	28911	7228
47599	28913	7228
47600	28914	7229
47601	28916	7229
47602	28917	7229
47603	28919	7230
47604	28920	7230
47605	28922	7231
47606	28924	7231
47607	28925	7231
47608	28927	7232
47609	28928	7232
47610	28930	7233
47611	28932	7233
47612	28933	7233
47613	28935	7234
47614	28936	7234
47615	28938	7235
47616	28940	7235
47617	28941	7235
47618	28943	7236
47619	28944	7236
47620	28946	7237
47621	28948	7237
47622	28949	7237
47623	28951	7238
47624	28952	7238
47625	28954	7239
47626	28955	7239
47627	28957	7239
47628	28959	7240
47629	28960	7240
47630	28962	7241
47631	28963	7241
47632	28965	7241
47633	28967	7242
47634	28968	7242
47635	28970	7243
47636	28971	7243
47637	28973	7243
47638	28975	7244
47639	28976	7244
47640	28978	7245
47641	28979	7245
47642	28981	7245
47643	28983	7246
47644	28984	7246
47645	28986	7247
47646	28987	7247
47647	28989	7247
47648	28991	7248
47649	28992	7248
47650	28994	7249
47651	28995	7249
47652	28997	7249
47653	28998	7250
47654	29000	7250
47655	29002	7251
47656	29003	7251
47657	29005	7251
47658	29006	7252
47659	29008	7252
47660	29010	7253
47661	29011	7253
47662	29013	7253
47663	29014	7254
47664	29016	7254
47665	29018	7255
47666	29019	7255
47667	29021	7255
47668	29022	7256
47669	29024	7256
47670	29026	7257
47671	29027	7257
47672	29029	7257
47673	29030	7258
47674	29032	7258
47675	29033	7258
47676	29035	7259
47677	29037	7259
47678	29038	7260
47679	29040	7260
47680	29041	7260
47681	29043	7261
47682	29045	7261
47683	29046	7262
47684	29048	7262
47685	29049	7262
47686	29051	7263
47687	29053	7263
47688	29054	7264
47689	29056	7264
47690	29057	7264
47691	29059	7265
47692	29061	7265
47693	29062	7266
47694	29064	7266
47695	29065	7266
47696	29067	7267
47697	29069	7267
47698	29070	7268
47699	29072	7268
47700	29073	7268
47701	29075	7269
47702	29076	7269
47703	29078	7270
47704	29080	7270
47705	29081	7270
47706	29083	7271
47707	29084	7271
47708	29086	7272
47709	29088	7272
47710	29089	7272
47711	29091	7273
47712	29092	7273
47713	29094	7274
47714	29096	7274
47715	29097	7274
47716	29099	7275
47717	29100	7275
47718	29102	7276
47719	29104	7276
47720	29105	7276
47721	29107	7277
47722	29108	7277
47723	29110	7278
47724	29111	7278
47725	29113	7278
47726	29115	7279
47727	29116	7279
47728	29118	7280
47729	29119	7280
47730	29121	7280
47731	29123	7281
47732	29124	7281
47733	29126	7282
47734	29127	7282
47735	29129	7282
47736	29131	7283
47737	29132	7283
47738	29134	7284
47739	29135	7284
47740	29137	7284
47741	29139	7285
47742	29140	7285
47743	29142	7286
47744	29143	7286
47745	29145	7286
47746	29146	7287
47747	29148	7287
47748	29150	7288
47749	29151	7288
47750	29153	7288
47751	29154	7289
47752	29156	7289
47753	29158	7290
47754	29159	7290
47755	29161	7290
47756	29162	7291
47757	29164	7291
47758	29166	7292
47759	29167	7292
47760	29169	7292
47761	29170	7293
47762	29172	7293
47763	29174	7294
47764	29175	7294
47765	29177	7294
47766	29178	7295
47767	29180	7295
47768	29182	7296
47769	29183	7296
47770	29185	7296
47771	29186	7297
47772	29188	7297
47773	29189	7297
47774	29191	7298
47775	29193	7298
47776	29194	7299
47777	29196	7299
47778	29197	7299
47779	29199	7300
47780	29201	7300
47781	29202	7301
47782	29204	7301
47783	29205	7301
47784	29207	7302
47785	29209	7302
47786	29210	7303
47787	29212	7303
47788	29213	7303
47789	29215	7304
47790	29217	7304
47791	29218	7305
47792	29220	7305
47793	29221	7305
47794	29223	7306
47795	29224	7306
47796	29226	7307
47797	29228	7307
47798	29229	7307
47799	29231	7308
47800	29232	7308
47801	29234	7309
47802	29236	7309
47803	29237	7309
47804	29239	7310
47805	29240	7310
47806	29242	7311
47807	29244	7311
47808	29245	7311
47809	29247	7312
47810	29248	7312
47811	29250	7313
47812	29252	7313
47813	29253	7313
47814	29255	7314
47815	29256	7314
47816	29258	7315
47817	29260	7315
47818	29261	7315
47819	29263	7316
47820	29264	7316
47821	29266	7317
47822	29267	7317
47823	29269	7317
47824	29271	7318
47825	29272	7318
47826	29274	7319
47827	29275	7319
47828	29277	7319
47829	29279	7320
47830	29280	7320
47831	29282	7321
47832	29283	7321
47833	29285	7321
47834	29287	7322
47835	29288	7322
47836	29290	7323
47837	29291	7323
47838	29293	7323
47839	29295	7324
47840	29296	7324
47841	29298	7325
47842	29299	7325
47843	29301	7325
47844	29302	7326
47845	29304	7326
47846	29306	7327
47847	29307	7327
47848	29309	7327
47849	29310	7328
47850	29312	7328
47851	29314	7329
47852	29315	7329
47853	29317	7329
47854	29318	7330
47855	29320	7330
47856	29322	7331
47857	29323	7331
47858	29325	7331
47859	29326	7332
47860	29328	7332
47861	29330	7333
47862	29331	7333
47863	29333	7333
47864	29334	7334
47865	29336	7334
47866	29338	7335
47867	29339	7335
47868	29341	7335
47869	29342	7336
47870	29344	7336
47871	29346	7337
47872	29347	7337
47873	29349	7337
47874	29350	7338
47875	29352	7338
47876	29354	7339
47877	29355	7339
47878	29357	7339
47879	29358	7340
47880	29360	7340
47881	29362	7341
47882	29363	7341
47883	29365	7341
47884	29366	7342
47885	29368	7342
47886	29370	7343
47887	29371	7343
47888	29373	7343
47889	29374	7344
47890	29376	7344
47891	29378	7345
47892	29379	7345
47893	29381	7345
47894	29382	7346
47895	29384	7346
47896	29386	7347
47897	29387	7347
47898	29389	7347
47899	29391	7348
47900	29392	7348
47901	29394	7349
47902	29395	7349
47903	29397	7349
47904	29399	7350
47905	29400	7350
47906	29402	7351
47907	29403	7351
47908	29405	7351
47909	29407	7352
47910	29408	7352
47911	29410	7353
47912	29411	7353
47913	29413	7353
47914	29415	7354
47915	29416	7354
47916	29418	7355
47917	29419	7355
47918	29421	7355
47919	29423	7356
47920	29424	7356
47921	29426	7357
47922	29427	7357
47923	29429	7357
47924	29431	7358
47925	29432	7358
47926	29434	7359
47927	29436	7359
47928	29437	7359
47929	29439	7360
47930	29440	7360
47931	29442	7361
47932	29444	7361
47933	29445	7361
47934	29447	7362
47935	29448	7362
47936	29450	7363
47937	29452	7363
47938	29453	7363
47939	29455	7364
47940	29456	7364
47941	29458	7365
47942	29460	7365
47943	29461	7365
47944	29463	7366
47945	29464	7366
47946	29466	7367
47947	29468	7367
47948	29469	7367
47949	29471	7368
47950	29472	7368
47951	29474	7369
47952	29476	7369
47953	29477	7369
47954	29479	7370
47955	29480	7370
47956	29482	7371
47957	29484	7371
47958	29485	7371
47959	29487	7372
47960	29489	7372
47961	29490	7373
47962	29492	7373
47963	29493	7373
47964	29495	7374
47965	29497	7374
47966	29498	7375
47967	29500	7375
47968	29501	7375
47969	29503	7376
47970	29505	7376
47971	29506	7377
47972	29508	7377
47973	29509	7377
47974	29511	7378
47975	29513	7378
47976	29514	7379
47977	29516	7379
47978	29517	7379
47979	29519	7380
47980	29521	7380
47981	29522	7381
47982	29524	7381
47983	29525	7381
47984	29527	7382
47985	29529	7382
47986	29530	7383
47987	29532	7383
47988	29534	7384
47989	29535	7384
47990	29537	7384
47991	29538	7385
47992	29540	7385
47993	29542	7386
47994	29543	7386
47995	29545	7386
47996	29546	7387
47997	29548	7387
47998	29550	7388
47999	29551	7388
48000	29553	7388
48001	29554	7389
48002	29556	7389
48003	29558	7390
48004	29559	7390
48005	29561	7390
48006	29562	7391
48007	29564	7391
48008	29566	7392
48009	29567	7392
48010	29569	7392
48011	29570	7393
48012	29572	7393
48013	29574	7394
48014	29575	7394
48015	29577	7394
48016	29579	7395
48017	29580	7395
48018	29582	7396
48019	29583	7396
48020	29585	7396
48021	29587	7397
48022	29588	7397
48023	29590	7398
48024	29591	7398
48025	29593	7398
48026	29595	7399
48027	29596	7399
48028	29598	7400
48029	29599	7400
48030	29601	7400
48031	29603	7401
48032	29604	7401
48033	29606	7402
48034	29607	7402
48035	29609	7402
48036	29611	7403
48037	29612	7403
48038	29614	7404
48039	29615	7404
48040	29617	7404
48041	29619	7405
48042	29620	7405
48043	29622	7406
48044	29623	7406
48045	29625	7406
48046	29627	7407
48047	29628	7407
48048	29630	7408
48049	29632	7408
48050	29633	7408
48051	29635	7409
48052	29636	7409
48053	29638	7410
48054	29640	7410
48055	29641	7410
48056	29643	7411
48057	29644	7411
48058	29646	7412
48059	29648	7412
48060	29649	7412
48061	29651	7413
48062	29652	7413
48063	29654	7414
48064	29656	7414
48065	29657	7414
48066	29659	7415
48067	29660	7415
48068	29662	7416
48069	29664	7416
48070	29665	7416
48071	29667	7417
48072	29668	7417
48073	29670	7418
48074	29672	7418
48075	29673	7418
48076	29675	7419
48077	29677	7419
48078	29678	7420
48079	29680	7420
48080	29681	7420
48081	29683	7421
48082	29685	7421
48083	29686	7422
48084	29688	7422
48085	29689	7422
48086	29691	7423
48087	29693	7423
48088	29694	7424
48089	29696	7424
48090	29697	7424
48091	29699	7425
48092	29701	7425
48093	29702	7426
48094	29704	7426
48095	29705	7426
48096	29707	7427
48097	29709	7427
48098	29710	7428
48099	29712	7428
48100	29713	7428
48101	29715	7429
48102	29717	7429
48103	29718	7430
48104	29720	7430
48105	29722	7431
48106	29723	7431
48107	29725	7431
48108	29726	7432
48109	29728	7432
48110	29730	7433
48111	29731	7433
48112	29733	7433
48113	29734	7434
48114	29736	7434
48115	29738	7435
48116	29739	7435
48117	29741	7435
48118	29743	7436
48119	29744	7436
48120	29746	7437
48121	29747	7437
48122	29749	7437
48123	29751	7438
48124	29752	7438
48125	29754	7439
48126	29756	7439
48127	29757	7439
48128	29759	7440
48129	29760	7440
48130	29762	7441
48131	29764	7441
48132	29765	7441
48133	29767	7442
48134	29769	7442
48135	29770	7443
48136	29772	7443
48137	29773	7443
48138	29775	7444
48139	29777	7444
48140	29778	7445
48141	29780	7445
48142	29781	7445
48143	29783	7446
48144	29785	7446
48145	29786	7447
48146	29788	7447
48147	29790	7448
48148	29791	7448
48149	29793	7448
48150	29794	7449
48151	29796	7449
48152	29798	7450
48153	29799	7450
48154	29801	7450
48155	29803	7451
48156	29804	7451
48157	29806	7452
48158	29807	7452
48159	29809	7452
48160	29811	7453
48161	29812	7453
48162	29814	7454
48163	29816	7454
48164	29817	7454
48165	29819	7455
48166	29820	7455
48167	29822	7456
48168	29824	7456
48169	29825	7456
48170	29827	7457
48171	29828	7457
48172	29830	7458
48173	29832	7458
48174	29833	7458
48175	29835	7459
48176	29837	7459
48177	29838	7460
48178	29840	7460
48179	29841	7460
48180	29843	7461
48181	29845	7461
48182	29846	7462
48183	29848	7462
48184	29850	7463
48185	29851	7463
48186	29853	7463
48187	29854	7464
48188	29856	7464
48189	29858	7465
48190	29859	7465
48191	29861	7465
48192	29863	7466
48193	29864	7466
48194	29866	7467
48195	29867	7467
48196	29869	7467
48197	29871	7468
48198	29872	7468
48199	29874	7469
48200	29875	7469
48201	29877	7469
48202	29879	7470
48203	29880	7470
48204	29882	7471
48205	29884	7471
48206	29885	7471
48207	29887	7472
48208	29888	7472
48209	29890	7473
48210	29892	7473
48211	29893	7473
48212	29895	7474
48213	29897	7474
48214	29898	7475
48215	29900	7475
48216	29901	7475
48217	29903	7476
48218	29905	7476
48219	29906	7477
48220	29908	7477
48221	29910	7478
48222	29911	7478
48223	29913	7478
48224	29914	7479
48225	29916	7479
48226	29918	7480
48227	29919	7480
48228	29921	7480
48229	29922	7481
48230	29924	7481
48231	29926	7482
48232	29927	7482
48233	29929	7482
48234	29931	7483
48235	29932	7483
48236	29934	7484
48237	29935	7484
48238	29937	7484
48239	29939	7485
48240	29940	7485
48241	29942	7486
48242	29944	7486
48243	29945	7486
48244	29947	7487
48245	29948	7487
48246	29950	7488
48247	29952	7488
48248	29953	7488
48249	29955	7489
48250	29957	7489
48251	29958	7490
48252	29960	7490
48253	29961	7490
48254	29963	7491
48255	29965	7491
48256	29966	7492
48257	29968	7492
48258	29969	7492
48259	29971	7493
48260	29973	7493
48261	29974	7494
48262	29976	7494
48263	29978	7495
48264	29979	7495
48265	29981	7495
48266	29982	7496
48267	29984	7496
48268	29986	7497
48269	29987	7497
48270	29989	7497
48271	29991	7498
48272	29992	7498
48273	29994	7499
48274	29995	7499
48275	29997	7499
48276	29999	7500
48277	30000	7500
48278	30002	7501
48279	30004	7501
48280	30005	7501
48281	30007	7502
48282	30008	7502
48283	30010	7503
48284	30012	7503
48285	30013	7503
48286	30015	7504
48287	30016	7504
48288	30018	7505
48289	30020	7505
48290	30021	7505
48291	30023	7506
48292	30025	7506
48293	30026	7507
48294	30028	7507
48295	30029	7507
48296	30031	7508
48297	30033	7508
48298	30034	7509
48299	30036	7509
48300	30038	7510
48301	30039	7510
48302	30041	7510
48303	30042	7511
48304	30044	7511
48305	30046	7512
48306	30047	7512
48307	30049	7512
48308	30051	7513
48309	30052	7513
48310	30054	7514
48311	30055	7514
48312	30057	7514
48313	30059	7515
48314	30060	7515
48315	30062	7516
48316	30063	7516
48317	30065	7516
48318	30067	7517
48319	30068	7517
48320	30070	7518
48321	30072	7518
48322	30073	7518
48323	30075	7519
48324	30076	7519
48325	30078	7520
48326	30080	7520
48327	30081	7520
48328	30083	7521
48329	30085	7521
48330	30086	7522
48331	30088	7522
48332	30089	7522
48333	30091	7523
48334	30093	7523
48335	30094	7524
48336	30096	7524
48337	30098	7525
48338	30099	7525
48339	30101	7525
48340	30102	7526
48341	30104	7526
48342	30106	7527
48343	30107	7527
48344	30109	7527
48345	30110	7528
48346	30112	7528
48347	30114	7529
48348	30115	7529
